epoch,lr,train_loss,val_loss,train_acc,val_acc
1,0.03,1.8719432040623256,1.8924036026000977,0.30428571428571427,0.28
2,0.0276,1.700609929221017,1.7573984861373901,0.4039285714285714,0.36833333333333335
3,0.025392,1.6562880502428328,1.7375051975250244,0.4057142857142857,0.36666666666666664
4,0.023360640000000002,1.579764883177621,1.6818318367004395,0.44857142857142857,0.4116666666666667
5,0.0214917888,1.5439196709224157,1.6612170934677124,0.4785714285714286,0.4266666666666667
6,0.019772445696000004,1.5135755218778337,1.6393622159957886,0.4882142857142857,0.425
