epoch,lr,train_loss,val_loss,train_acc,val_acc
1,0.03,2.6270745386396137,2.765831232070923,0.2789285714285714,0.26166666666666666
2,0.0276,2.7768125547681537,2.7971982955932617,0.3271428571428571,0.30666666666666664
3,0.025392,1.7561592497144427,1.904583215713501,0.4417857142857143,0.38666666666666666
4,0.023360640000000002,1.747763227054051,1.900262475013733,0.40714285714285714,0.3566666666666667
5,0.0214917888,1.5000848633902413,1.6998900175094604,0.5139285714285714,0.45
6,0.019772445696000004,1.438292098726545,1.6462546586990356,0.5475,0.4716666666666667
