epoch,lr,train_loss,val_loss,train_acc,val_acc
1,0.03,1.8120147412163872,1.8239127397537231,0.3575,0.3383333333333333
2,0.0276,1.7375527341025216,1.7755612134933472,0.37,0.34
3,0.025392,1.6487224061148507,1.7067095041275024,0.42857142857142855,0.39166666666666666
4,0.023360640000000002,1.6000432048525128,1.6750088930130005,0.48642857142857143,0.44
5,0.0214917888,1.5671527092797415,1.6574283838272095,0.4642857142857143,0.41
6,0.019772445696000004,1.5393355989456177,1.6370623111724854,0.51,0.44
