epoch,lr,train_loss,val_loss,train_acc,val_acc
1,0.05,7.022281853812081,6.9329304695129395,0.18392857142857144,0.17333333333333334
2,0.046000000000000006,3.8144610009874618,3.751790761947632,0.26607142857142857,0.26666666666666666
3,0.04232,3.626144300188337,3.713146686553955,0.25892857142857145,0.23833333333333334
4,0.03893440000000001,1.5905717754364013,1.7570669651031494,0.41285714285714287,0.37
5,0.035819648,1.501620707511902,1.6872916221618652,0.4685714285714286,0.38166666666666665
6,0.032954076160000005,1.3901225362505232,1.5863471031188965,0.52,0.4216666666666667
