epoch,lr,train_loss,val_loss,train_acc,val_acc
1,0.05,1.8082610252925329,1.8503856658935547,0.3742857142857143,0.345
2,0.046000000000000006,1.7039231892994473,1.7947630882263184,0.42464285714285716,0.3883333333333333
3,0.04232,1.6646227421079363,1.7709788084030151,0.4125,0.35833333333333334
4,0.03893440000000001,1.5673040342330933,1.6875685453414917,0.4625,0.4216666666666667
5,0.035819648,1.5146244267054967,1.6493967771530151,0.5,0.44666666666666666
6,0.032954076160000005,1.4791925368990217,1.6321877241134644,0.5335714285714286,0.45
