epoch,lr,train_loss,val_loss,train_acc,val_acc
1,0.05,7.30153887612479,6.906487464904785,0.17142857142857143,0.15666666666666668
2,0.046000000000000006,2.2995256028856548,2.5445592403411865,0.28035714285714286,0.26
3,0.04232,1.9279533576965333,2.216052532196045,0.37714285714285717,0.345
4,0.03893440000000001,1.4664605304173062,1.6851893663406372,0.4585714285714286,0.4066666666666667
5,0.035819648,1.3768148074831281,1.5903465747833252,0.5289285714285714,0.44333333333333336
6,0.032954076160000005,1.3259787818363735,1.5421929359436035,0.5592857142857143,0.4583333333333333
