epoch,lr,train_loss,val_loss,train_acc,val_acc
1,0.05,4.830461156027658,4.6275529861450195,0.2475,0.25
2,0.046000000000000006,6.379511716025216,6.3890533447265625,0.17892857142857144,0.165
3,0.04232,1.9019166544505528,2.025198459625244,0.4257142857142857,0.3883333333333333
4,0.03893440000000001,1.3858602660042898,1.5698472261428833,0.5278571428571428,0.4666666666666667
5,0.035819648,1.4045632784707205,1.5929993391036987,0.5121428571428571,0.4483333333333333
6,0.032954076160000005,1.3359704855510166,1.5437709093093872,0.5214285714285715,0.435
