epoch,lr,train_loss,val_loss,train_acc,val_acc
1,0.03,4.922730266026088,5.057013988494873,0.19107142857142856,0.17166666666666666
2,0.0276,2.4276044477735246,2.594040632247925,0.33535714285714285,0.31333333333333335
3,0.025392,1.8485193075452533,2.009132146835327,0.37107142857142855,0.305
4,0.023360640000000002,1.536968434197562,1.7051572799682617,0.47464285714285714,0.4116666666666667
5,0.0214917888,1.467394664628165,1.6834183931350708,0.48714285714285716,0.395
6,0.019772445696000004,1.425636008126395,1.6324236392974854,0.5160714285714286,0.4483333333333333
